date,tweet,day,hour,nlikes,nreplies,nretweets
3/29/2021 17:21,it be not that i want to be another person i do not want to be any person,1,17,5292,8,1410
3/29/2021 17:20,have i find selfacceptance no do i reluctantly tolerate myself also no,1,17,2958,2,720
3/29/2021 17:15,u200d u200d to whom it may concern u200d u200d me wednesday u200d u200d,1,17,161,1,4
3/28/2021 18:52,i have not find inner peace,7,18,12553,25,2301
3/28/2021 15:02,block my thoughts and feel,7,15,11902,13,2676
3/27/2021 16:19,may the miracle of passover shine in your heart forever,6,16,346,2,11
3/27/2021 9:44,oh hell no me every fuck second,6,9,6404,8,1917
3/27/2021 6:36,no i cannot just get out of bed,6,6,5923,6,1543
3/26/2021 9:01,fear of the future be my natural rest state,5,9,7964,6,1529
3/26/2021 6:32,these book be good,5,6,246,4,11
3/26/2021 6:02,i do klezmeradjacent baybeee,5,6,57,1,0
3/26/2021 5:56,stay awake be a problem,5,5,11298,12,1757
3/26/2021 5:13,i feel like i be over everything but not enough to avoid disappointment,5,5,4712,5,1504
3/25/2021 20:07,first day of period no tampon in no underwear on too lazy to get up and rectify the situation like the punk i fuck be,4,20,1491,4,92
3/25/2021 19:06,the lose art of shut the fuck up,4,19,6036,5,1751
3/25/2021 10:31,spoiler still not enough,4,10,13163,23,2513
3/24/2021 9:00,i be aware of what i be do but not enough to stop,3,9,5692,6,1681
3/24/2021 7:24,i be read tonight,3,7,71,3,1
3/23/2021 22:28,for the love of god can someone just get me out of my body,2,22,11115,16,2043
3/23/2021 20:59,feel anxious about my face,2,20,9293,14,1164
3/23/2021 13:35,honey i be my own hater,2,13,6278,4,2173
3/23/2021 13:33,one thing i be into be a peaceful death,2,13,2501,4,616
3/23/2021 13:22,some of you be love unconditionally by your mother and it show,2,13,4207,19,811
3/23/2021 13:20,my avoidant attachment style say hi,2,13,1954,4,400
3/23/2021 13:17,what be the difference between my two twitter on here i spell it cum on i spell it come,2,13,291,2,5
3/22/2021 19:36,i be either totally silent or totally oversharing,1,19,14811,24,5525
3/21/2021 20:55,one thing i do not like be the way things be,7,20,7637,5,2555
3/20/2021 22:04,my face really get on my nerve,6,22,13059,17,1676
3/20/2021 21:59,hey sorry to bother you but can you quickly validate my existence,6,21,5082,18,1252
3/20/2021 21:56,if you cannot handle me at my insomnia then you do not deserve me at my sleep all day,6,21,4174,10,1104
3/20/2021 14:14,sometimes i think my selfesteem be get better and then it be like,6,14,4468,5,1178
3/19/2021 19:24,why cannot i be your crush,5,19,6419,20,1662
3/18/2021 21:12,whisper during sex do you think i be enough,4,21,4663,19,871
3/18/2021 20:15,my version of integrity,4,20,1048,1,185
3/18/2021 20:01,live in fear be my thing,4,20,6015,17,990
3/18/2021 19:44,sad tonight,4,19,6402,27,1046
3/18/2021 19:38,i just want to sit quietly with my father,4,19,1322,12,251
3/18/2021 11:49,i wish i be a bagel with cream cheese,4,11,4695,25,1369
3/18/2021 8:05,forgive myself but then punish myself for something else,4,8,7697,6,1393
3/18/2021 8:00,when be awake be not work,4,8,2081,4,569
3/18/2021 7:58,donate my tweet to science,4,7,845,1,171
3/18/2021 7:52,try do positive affirmations and be like but what if i be wrong,4,7,1883,6,522
3/18/2021 7:46,i feel overwhelm and i be not do shit,4,7,4919,4,1605
3/18/2021 7:29,still confuse by this just go to chill till someone tell me what to do or i turn 65 also do not understand what an nft be,4,7,263,3,15
3/17/2021 13:52,please keep society away from me thx,3,13,6264,8,1952
3/16/2021 18:50,i be in moderate emotional pain,2,18,5198,13,1437
3/16/2021 8:53,i love blame myself for shit that do not involve me,2,8,5741,10,1511
3/15/2021 10:49,i cannot wait to tell you about my suffer,1,10,9083,19,1330
3/14/2021 20:51,director of leave me alone,7,20,2279,4,648
3/14/2021 19:02,my body disappoint me more with each pass day,7,19,5166,4,1510
3/14/2021 18:59,i be not the only one who struggle but i be the only one i spend time with,7,18,1921,5,464
3/14/2021 18:58,i be awake and ready to be mediocre,7,18,2660,4,788
3/14/2021 18:56,i miss my home planet and have no idea what it be,7,18,1396,3,376
3/14/2021 18:53,if you cannot handle me at my constant state of exhaustion then you do not deserve me at my caffeinated burst of anxious intensity,7,18,4586,4,1311
3/14/2021 18:48,what day be it,7,18,1758,26,503
3/14/2021 7:58,nothing good happen out of bed,7,7,10026,16,1791
3/13/2021 20:31,be i ready to become a better me not really,6,20,7052,7,1201
3/13/2021 19:50,i be not that good at be a person,6,19,17124,21,3897
3/12/2021 20:47,i cannot i be selfsabotaging,5,20,8180,14,2808
3/12/2021 6:30,my daily affirmations 1 uh oh 2 oh no 3 oh shit 4 oh fuck 5 fuck no 6 hell no 7 oh hell no 8 noooo 9 fuck 10 fuuuck 11 no,5,6,6455,14,1855
3/12/2021 6:24,i be always kind of simultaneously annoy and turn on,5,6,2622,9,630
3/11/2021 17:26,i be a loser and it be fine,4,17,5743,13,1872
3/11/2021 6:02,oh great another day,4,6,2552,4,828
3/11/2021 5:58,i think i will spend the day imagine the worst,4,5,4201,10,1318
3/11/2021 5:48,spend five hours on pornhub when i mean to jerk off quickly and go to bed the musical,4,5,742,10,80
3/11/2021 5:43,what my brain teach me about selftorture,4,5,1061,1,254
3/11/2021 5:42,what a bag of doritos teach me about the seven stag of grief,4,5,602,1,104
3/10/2021 15:46,i have a lot of feel none of them good,3,15,6891,8,2345
3/9/2021 21:50,today be not what you would call a good day,2,21,3847,11,1119
3/9/2021 21:47,it me,2,21,179,0,10
3/9/2021 19:21,i like pics where you cannot see my body or face,2,19,4161,14,804
3/8/2021 22:13,brb figure out how to live,1,22,12475,13,3022
3/8/2021 20:48,i like to pretend that if i do not want to have a feel i can just not have it,1,20,6044,14,1869
3/8/2021 14:45,my book recs,1,14,118,2,3
3/8/2021 14:27,me n,1,14,213,1,6
3/8/2021 11:19,no i cannot just accept myself as i be,1,11,4853,13,1260
3/7/2021 20:44,the best be when everyone shut up,7,20,10985,11,2671
3/7/2021 8:16,i always assume i be totally fuck just to be safe,7,8,5439,12,1677
3/7/2021 8:06,look in mirror i do not trust you,7,8,3643,3,1022
3/7/2021 8:03,no matter what i be do there be a little voice in my head whisper what be the point,7,8,4540,8,1632
3/7/2021 7:58,today be the first day of the rest of my nap,7,7,1392,4,249
3/7/2021 7:51,want to text someone hi be just think about your dick but that be how every great tragedy begin,7,7,2053,20,311
3/7/2021 7:15,how do you get vaccinate feel confuse can someone wake me up when it be my turn thx,7,7,812,5,135
3/7/2021 6:53,too tire to figure shit out,7,6,6949,4,3002
3/6/2021 22:29,so to make a long story really fuck long,6,22,2383,4,378
3/5/2021 10:03,masturbate to a soft pretzel,5,10,2719,31,172
3/5/2021 9:56,milk feed by melissa broder,5,9,397,1,15
3/5/2021 6:28,i be bad at reality,5,6,5043,9,1903
3/4/2021 20:41,how do you be nice to yourself without think it be a lie,4,20,6951,15,1991
3/4/2021 14:29,i be always star at people because i be just like shock they be fine with be alive,4,14,4856,8,1405
3/3/2021 21:38,always look for evidence that i suck,3,21,2717,2,624
3/3/2021 17:16,it be hard to reach out and tell people what i be go through because then i have to talk to them,3,17,7518,18,2317
3/3/2021 15:17,talk to my dear friend brad listi about a bunch of shit i forget what we talk about,3,15,117,2,5
3/2/2021 20:52,horoscope a lot of stuff hurt,2,20,7420,7,1940
3/2/2021 10:16,time not spend nap be a waste,2,10,4642,9,1419
3/2/2021 10:12,judge others be your drug,2,10,1440,3,254
3/2/2021 10:06,tonight amp me 6 pm pt,2,10,40,1,6
3/1/2021 14:16,i wonder if people hate me more or less than i think they do,1,14,7285,16,2096
2/28/2021 19:24,ignore at first sight,7,19,5408,9,1486
2/27/2021 23:41,fear of failure keep me warm at night,6,23,3564,3,1041
2/27/2021 22:11,start to think that feel be just go to keep happen,6,22,4121,6,986
2/27/2021 18:16,wish my mind could wear a condom,6,18,2879,15,704
2/27/2021 18:11,i just want to not feel this moment,6,18,9284,11,2411
2/27/2021 10:10,i have a crush on 20 people none of them real,6,10,5526,13,1490
2/26/2021 20:09,well everything remind me of die,5,20,313,1,107
2/26/2021 19:48,for the night crowd,5,19,184,4,7
2/26/2021 19:40,i build this hell and now i be go to eat a snack here,5,19,3775,5,1090
2/26/2021 19:35,i want to start a club but like alone,5,19,2385,5,455
2/26/2021 19:34,feel like sopranos get all the love and family matter do not get shit,5,19,321,3,23
2/26/2021 12:04,i feel confuse,5,12,3928,7,1288
2/26/2021 6:17,why do everyone have to make everything so stupid,5,6,4783,6,1628
2/25/2021 22:15,lie to myself feel like a soft cashmere blanket,4,22,1627,4,368
2/25/2021 22:13,day me you will be go to bed early tonight missy night me no,4,22,4472,15,1261
2/25/2021 22:11,hope just do not feel safe to me,4,22,2481,3,747
2/25/2021 22:09,yo tell your mom to buy you my book thx,4,22,351,0,20
2/25/2021 22:06,what be this oh it be just the pile of shame i carry around,4,22,1655,2,397
2/25/2021 18:09,no i do not trust myself,4,18,8428,11,1679
2/25/2021 14:52,content warn the inside of my skull,4,14,1639,2,436
2/25/2021 14:38,i be not good at like know what be happen,4,14,3881,4,1246
2/25/2021 8:11,run away from the question how be you,4,8,6109,20,2076
2/24/2021 21:46,i do not choose the irrational fear the irrational fear choose me,3,21,3551,5,1043
2/24/2021 20:38,can never tell if i be fight my demons or just hang out with them,3,20,9763,21,3782
2/23/2021 16:10,i listen to my intuition and it be stupid,2,16,5065,10,1353
2/23/2021 10:08,my relationship with myself be bad,2,10,8791,17,2873
2/22/2021 22:04,recent study show that i be tire,1,22,8116,5,3520
2/22/2021 22:00,i be very consistent i be always paranoid,1,22,3695,1,1144
2/22/2021 14:57,i love comfort myself with compulsive behaviors,1,14,6816,4,1969
2/21/2021 10:19,my selfesteem be good for 10 second,7,10,5757,12,1632
2/21/2021 0:11,i want to sleep but my phone want to be hold,7,0,6778,6,1707
2/19/2021 22:56,my mind be full of terrible ideas,5,22,4929,11,1698
2/19/2021 22:32,give up be the best,5,22,3239,8,962
2/19/2021 22:26,what if i do not have to be a functional human be but all this time i think i do,5,22,2160,3,547
2/19/2021 13:21,due to personal reason i will be ignore you,5,13,6990,10,2082
2/19/2021 6:54,her nonpms tweet lack the cold eye and blister verve of her pms tweet sylvia plath ghost on my tweet,5,6,370,0,29
2/19/2021 6:49,do not ask me for shit,5,6,1961,1,548
2/19/2021 6:46,go away,5,6,4861,3,1558
2/19/2021 6:44,damn i hate everything,5,6,4253,8,1594
2/19/2021 6:43,whisper during sex leave me alone,5,6,1859,7,275
2/18/2021 21:26,i be not heal or whole and it be fine,4,21,4101,1,1312
2/18/2021 21:20,life be an annoy journey,4,21,7050,11,1998
2/18/2021 12:18,just think why be i suddenly paranoid no one like me but i be always paranoid no one like me,4,12,2632,3,576
2/17/2021 18:58,ok tomorrow be last online event for milk feed it will be good bc be w my dear kristen iskandrian amp we go way back in old alt light world lolback back when it be call indie light she have her own damn bookstore now,3,18,86,3,6
2/17/2021 18:41,be myself by sleep all the time,3,18,2763,2,900
2/17/2021 18:39,listen it be not my fault i want to sleep through my life,3,18,5318,7,1852
2/17/2021 18:35,passive depressive,3,18,7663,11,1947
2/16/2021 21:01,no of course i do not tell you i have need,2,21,3956,5,904
2/16/2021 20:58,my instagram be a piece of shit,2,20,97,0,3
2/16/2021 12:13,feel sentimental about shit that never happen,2,12,5705,7,1588
2/16/2021 12:04,we need to talk about me go back to sleep,2,12,1632,1,411
2/16/2021 11:57,my friend group be cereal and a dog,2,11,1762,14,281
2/16/2021 11:53,wish everything be as easy as believe my own bullshit,2,11,3088,3,1057
2/16/2021 10:02,talk about the eat disorder disorder eat elements of milk feed with the rad amp astute content warn uh the whole book basically,2,10,81,0,12
2/15/2021 19:58,i be a strong independent woman who need constant validation from strangers,1,19,4833,15,1105
2/15/2021 19:55,cannot tell if people know they be full of shit or have no idea,1,19,5540,7,1815
2/14/2021 21:38,in my head i be have sex,7,21,5622,20,980
2/14/2021 21:32,do not recommend me anything except a peaceful death,7,21,3776,4,1241
2/13/2021 17:07,shit i be do this week amp you do not have to leave bed wed 6 pm pt talk to my fav brontez purnell abt his new book 100 boyfriends,6,17,51,1,8
2/12/2021 20:07,lonely but not for people,5,20,3749,5,978
2/12/2021 19:59,we have a nice time together do not we twitter followers,5,19,1183,25,103
2/12/2021 18:49,i do not like you anymore and it be beautiful,5,18,7535,9,1769
2/11/2021 22:34,my insomnia will always be here for me,4,22,5836,12,2085
2/11/2021 22:32,i be always last to know anything because i do not want to,4,22,2080,1,549
2/11/2021 22:28,cannot believe this life thing be still happen,4,22,4192,3,1435
2/11/2021 9:31,whisper during sex my mother will never be proud of me,4,9,2006,6,309
2/11/2021 9:12,this account suck now but that be the way of all things,4,9,1147,6,222
2/11/2021 9:11,milf head,4,9,268,2,39
2/11/2021 9:10,milk feed on the today show,4,9,56,0,2
2/11/2021 8:14,435 thank you,4,8,45,1,3
2/10/2021 21:30,philly online tomorrow night,3,21,86,1,4
2/10/2021 12:10,rediscover nothingness,3,12,2340,3,777
2/10/2021 11:44,oh cool society be still gross,3,11,3702,6,1127
2/9/2021 20:18,what if i be just an old piece of bagel,2,20,1950,10,468
2/9/2021 20:04,review of milk feed,2,20,336,6,14
2/9/2021 17:42,listen do not make me regret pretend i be fine,2,17,3409,3,966
2/9/2021 17:37,this book be good,2,17,82,0,4
2/9/2021 17:35,what do a typical day look like for you i forget all passwords and make new ones,2,17,1625,12,333
2/9/2021 17:28,do not make me do the emotional labor of type haha,2,17,2677,6,596
2/9/2021 17:27,stop peerpressuring me to type lol,2,17,914,6,165
2/9/2021 17:24,sometimes i be scar that inanimate object will judge me,2,17,1581,5,328
2/9/2021 17:22,take shit personally as fuck,2,17,4098,3,1108
2/9/2021 16:24,tomorrow nightme and one of the only people i likeryan oconnellare do a virtual thing at you do not even have to leave your bed register here,2,16,68,0,5
2/8/2021 18:06,selfdestructive in a gentle way,1,18,7528,7,2490
2/8/2021 18:03,listen to jd,1,18,69,2,0
2/7/2021 21:07,just relax and think about the die process,7,21,9333,20,1936
2/6/2021 21:20,i be not lie to you i be lie to myself and share it,6,21,3379,3,867
2/6/2021 21:17,tire until it be time to sleep,6,21,8839,10,2128
2/6/2021 21:17,please god no more selfawareness,6,21,8309,10,1726
2/5/2021 18:38,excerpt from milk feed,5,18,275,2,23
2/5/2021 18:36,excerpt from milk feed,5,18,338,3,56
2/5/2021 18:06,me fuck societys beauty standards also me i look disgust,5,18,8423,10,2574
2/5/2021 17:46,i miss the things that destroy my life before they destroy my life,5,17,11997,19,2795
2/5/2021 10:36,i be in denial,5,10,4945,11,1222
2/3/2021 19:10,tomorrow night,3,19,70,1,2
2/3/2021 18:39,i be naturally desperate,3,18,2900,4,669
2/3/2021 18:32,greet book club amp other group of 7 read humans i will zoom into your book club to discuss milk feed ideas about life after death and anything else i can also mail you sign bookplates hmu email in bio,3,18,138,1,4
2/3/2021 9:14,i do not want it to end badly i want them it to end with you be obsess with me,3,9,2149,3,414
2/2/2021 18:54,i be anxiety,2,18,6458,20,1982
2/2/2021 11:35,milk feed it be not go to eat itself out now from me,2,11,1006,27,55
2/2/2021 8:00,milf feed,2,8,447,23,33
2/1/2021 18:13,for fun i like to obsess about shit i cannot control,1,18,8396,12,2764
1/31/2021 5:15,i like leave,7,5,3101,6,858
1/31/2021 5:10,my shit come out tuesday,7,5,190,1,11
1/31/2021 5:03,me social media be just the last dregs of a dopamine addiction also me give me the dregs,7,5,821,1,147
1/31/2021 5:01,pretend to be chill so no one know i have need and therefore cannot reject them,7,5,4371,6,1133
1/31/2021 5:00,help i cannot stop feel,7,5,5955,6,2005
1/30/2021 15:11,you cannot make a person love you but you can pretend they do,6,15,6223,25,1320
